name_img set classe
bst_bmagg_k5110_624x544 train " horse"
csf_stg_18002_006_624x544 test " boat"
csf_stg_18002_067_624x544 test " boat"
cia_cia_p_2004_xx_2_624x544 train " boat"
bst_rwa_1213_624x544 test " chair"
cdn_rfh_a190_624x544 train " chair"
bbo_oxatc_11_624x544 train " horse"
acc_acc_ac_3062_624x544 test " train"
ci_jem_sja_0000_01555_624x544 test " chair"
stf_stkmg_030_624x544 test " horse"
gmiii_mmua_pcf12_624x544 train " horse"
edi_uni_eu_1033_624x544 test " horse"
nti_trr_337066_624x544 train " horse"
lan_harr_prsmg_p655_624x544 test " horse"
ntiii_bli_355578_624x544 test " dog horse"
not_noccl_rhlib1_624x544 validation " horse"
cia_cia_p_1948_sc_393_624x544 train " boat"
cw_rcp_a128_624x544 test " boat"
abd_aag_000196_624x544 train " chair diningtable"
llr_grin_pcf2_624x544 test " chair"
wyl_artl_bay_d_1_624x544 test " dog"
tate_tate_n04654_10_624x544 train " dog"
gac_gac_2145_624x544 test " dog"
sfk_ghs_l_011_624x544 train " dog"
cbr_thma_1889_26_2_624x544 test " dog"
bbo_merl_m_23_624x544 test " horse"
llr_awc_0168_624x544 train " diningtable"
acnmw_acnmw_nmwa9543_624x544 train " bird"
mer_lph_pcf_5_624x544 validation " chair"
twms_lag_twcms_g1738_624x544 test " horse"
[] train " horse"
cw_rcm_truri_1998_7_2_624x544 test " chair diningtable"
edii_eca_ptg_490_624x544 train " bird"
nwm_cdgm_0_6632_624x544 train " horse"
ny_nrm_1986_9432_624x544 test " train"
ny_nrm_1977_5757_624x544 train " train"
dun_uodj_arts_1962_624x544 train " diningtable"
ny_mag_harag_46_624x544 train " chair diningtable"
ny_yag_yorag_244_624x544 test " cow horse"
lse_llhac_a12_544_71_624x544 test " diningtable"
cw_rcm_truri_1000_108_624x544 validation " chair"
cam_ccf_2454_624x544 train " dog"
not_na_rb_h11_624x544 train " chair"
abd_aag_ag013853_624x544 test " chair diningtable"
stf_stkmg_1996_fa_70_624x544 train " diningtable"
dby_demag_1925_986_624x544 train " dog"
war_herb_247_624x544 train " chair"
abd_ua_30268_624x544 test " dog"
cw_nmm_316_624x544 train " boat"
abd_ua_30190_624x544 validation " chair"
abd_aag_ag007122_624x544 train " chair diningtable train"
not_ncmg_1904_44_624x544 test " dog horse"
war_ragm_78_624x544 train " sheep"
nml_sud_wag_232_624x544 test " boat"
nti_sto_732146_624x544 validation " horse"
abd_aag_ag002940_624x544 test " diningtable"
dur_b_1987_228_21_624x544 test " dog"
war_rscc_26_624x544 train " chair"
stf_wedsd_p_31_624x544 test " chair"
cw_rcm_truri_1000____624x544 train " chair diningtable"
cw_rcm_truri_1959_4_8_624x544 test " chair diningtable"
stf_sams_66_188_0001_624x544 validation " diningtable"
nti_cvc_119544_624x544 test " dog"
war_nmag_132_624x544 test " chair diningtable"
ny_smg_sag_111_624x544 test " chair diningtable"
war_sbt_128_624x544 validation " diningtable"
bbo_chq_65_624x544 test " bird"
ny_yag_yorag_1317_624x544 train " dog horse"
ny_wtb_pef154_624x544 validation " boat"
ny_wtb_pef150_624x544 validation " boat"
acnmw_acnmw_da003174_624x544 train " dog horse"
war_comp_39_624x544 train " horse"
ny_yag_yorag_313_624x544 train " chair diningtable"
stf_wag_op326_624x544 train " dog"
not_ncmg_1932_43_624x544 validation " chair diningtable"
abd_mmu_ag010204_624x544 train " boat"
war_leamg_281_624x544 test " cow"
llr_ntlms_28_624x544 test " chair diningtable"
ny_mag_harag_116_624x544 test " sheep"
llr_awc_0799_624x544 test " chair"
ny_rfm_1_624x544 train " dog"
tate_tate_t00189_10_624x544 train " horse"
ntiii_nost_959467_624x544 test " cow horse"
hmps_scag_458_624x544 train " sheep"
dor_brc_t11_9_2006_14_624x544 test " boat"
nwm_chcc_1980_0106_624x544 test " boat"
stf_stkmg_023_624x544 train " chair"
llr_awc_0169_624x544 test " diningtable"
abd_rgu_dscf0579_624x544 train " diningtable"
llr_lecoco_8_624x544 train " horse"
ny_yag_yorag_2005_1_624x544 test " bird"
stf_walg_p4_99b_624x544 test " horse"
ny_mag_harag_1113_624x544 test " dog horse"
abd_aag_ag004523_624x544 test " chair"
sfk_lms_2000_180_624x544 train " diningtable"
sfk_ccm_r_1992_66_1_624x544 test " diningtable"
llr_goh_ganoh4202_624x544 test " horse"
csf_stg_11032_000_624x544 test " boat"
nmm_nmmg_bhc0765_624x544 test " boat"
nmm_nmmg_bhc0766_624x544 train " boat"
nmm_nmmg_l0232_624x544 validation " boat"
edii_nhsl_sj_219_624x544 train " boat"
nti_pnw_1175963_624x544 test " boat"
tate_tate_n02695_10_624x544 test " horse"
col_mol_69_139_624x544 train " horse"
edii_eca_ptg_0854_624x544 train " dog"
ny_nrm_1976_9327_624x544 test " boat"
abd_rgu_dscf0439_624x544 test " boat"
ptb_plm_plymg_zo_2004_ch_7_624x544 train " boat"
acnmw_acnmw_da000347_624x544 train " diningtable"
ny_smg_602_624x544 test " diningtable"
ny_wtb_pef252_624x544 train " boat"
not_ncmg_1904_95_624x544 test " chair diningtable dog"
mer_wgm_8038_624x544 validation " bird"
ny_nrm_1995_7851_624x544 test " chair"
llr_ntlms_46_624x544 test " diningtable"
llr_lcngr_1991_315_624x544 train " dog"
war_leamg_104_624x544 test " bird"
ny_nrm_1996_7366_624x544 test " train"
ny_nrm_1996_7369_624x544 validation " train"
ny_you_244_624x544 test " boat"
ny_nrm_1996_7377_624x544 test " train"
ny_nrm_1997_9462_624x544 test " train"
dby_hmrs_p56_624x544 validation " train"
bbo_chq_630_624x544 train " diningtable"
abd_aag_ag003048_624x544 train " cow horse"
ny_mag_harag_2179_624x544 test " bird"
war_covuni_9_624x544 test " chair diningtable"
acc_acc_ac_5422_624x544 test " dog"
abd_mmu_13091_624x544 test " boat"
ny_yag_yorag_52_624x544 train " horse"
acc_acc_ac_5490_624x544 train " cow"
ery_bagg_1997_105_624x544 test " cow"
es_rag_stom15_624x544 test " sheep"
not_ruc_rc_001_624x544 train " cow"
ny_yag_yorag_126_624x544 validation " cow"
llr_lams_l_f5_1902_0_0_624x544 train " cow dog sheep"
hmp_hmcms_fa2006_604_624x544 train " cow"
nti_ntth_loan_2010_39_624x544 train " cow horse"
sw_uog_loan_r7_624x544 test " horse"
not_ncmg_tempsps3_624x544 train " dog"
cw_rch_rch77_624x544 test " bird"
ny_nrm_2000_7510_624x544 validation " dog"
war_herb_227_624x544 test " bird"
nwm_brmag_2003_21_624x544 test " dog"
syo_rotmg_op_1998_69_624x544 train " dog"
abd_aag_ag008230_624x544 test " diningtable"
gmii_fsm_rd1218_624x544 train " horse"
ny_you_364_624x544 test " diningtable"
nwm_scp_sco_fa_op_110_624x544 train " bird"
cw_rcm_truri_loan_261_9_624x544 validation " chair"
ny_yag_yorag_49_624x544 train " chair diningtable"
lan_harr_prsmg_p907_624x544 train " dog"
acc_acc_ac_8_624x544 train " chair"
ny_yag_yorag_23_624x544 test " chair"
stf_wag_op86_624x544 test " chair diningtable"
esx_am_153_624x544 train " dog"
stf_stkmg_1996_fa_53_624x544 test " chair"
hrt_busmt_1995_293_5_624x544 validation " dog"
cw_pen_04_624x544 test " chair"
cw_pen_03_624x544 test " chair"
sw_pidd_fpr184_1_624x544 test " train"
edii_aih_ob_1040p_624x544 train " sheep"
bbo_orh_hr65_624x544 test " bird"
stf_stkmg_1983_fa_1_1369_624x544 train " train"
col_gag_2088_624x544 test " chair"
ny_yag_yorag_64_624x544 train " horse"
tate_tate_t05572_10_624x544 train " dog"
cdn_soas_saw0121pag_624x544 train " dog"
acc_acc_ac_1833_624x544 test " chair diningtable"
bcn_bbc_fp_126_624x544 test " horse"
abd_aag_ag010722_624x544 test " boat"
ny_yag_yorag_1011_624x544 test " boat"
ny_yag_yorag_599_624x544 test " boat"
stf_wag_op4259_624x544 train " boat"
edii_nhsl_fr_1693_624x544 validation " boat"
gac_gac_16690_624x544 test " boat"
ny_smg_sag_708_624x544 test " chair"
ny_smg_1991_5_4_624x544 validation " sheep"
ny_smg_1991_5_5_624x544 train " sheep"
acnmw_acnmw_da000222_624x544 test " sheep"
lse_skac_ga0714_624x544 test " sheep"
ery_bagg_1997_71_624x544 train " sheep"
nid_msman_2004_1190_624x544 test " dog"
not_nccc_2_624x544 test " diningtable"
mer_wgm_w203_624x544 test " horse"
ntiv_upp_30918_624x544 test " boat"
cw_rcm_truri_1000_2_624x544 test " boat"
va_pc_2006ag3574_624x544 test " cow"
stf_lekag_1994_7_624x544 test " cow"
llr_lcnug_1927_694_624x544 test " boat"
acc_acc_acc110_1995_624x544 test " diningtable"
stf_walg_p12_02_624x544 train " diningtable"
ny_yam_260176_624x544 test " aeroplane"
ny_yag_yorag_41_624x544 test " chair diningtable"
stf_wag_op666_624x544 test " diningtable"
abd_aag_ag002207_624x544 test " chair diningtable"
ny_nrm_1976_9416_624x544 train " train"
dev_dmu_pcf3_624x544 test " boat"
hmp_hmcms_fa1999_123_624x544 test " boat"
cw_fag_famag_1945_1_624x544 test " boat"
nmm_nmmg_bhc1602_624x544 validation " boat"
cw_mte_38_624x544 train " chair diningtable dog"
cw_mte_37_624x544 test " boat"
ny_ecm_temp19_624x544 test " boat"
dby_erm_ilkem_14_1986_624x544 train " boat"
war_ragm_17_624x544 test " bird"
ntv_bmg_96_624x544 validation " boat"
ntv_bmg_50_624x544 train " boat"
dby_erm_ilkem_848_2_1981_624x544 train " boat"
dby_erm_ilkem_848_1_1981_624x544 test " boat"
cw_mte_41_624x544 train " horse"
cw_mte_42_624x544 validation " boat"
nml_warg_wag_9543_624x544 train " horse"
llr_lcnst_1886_2_624x544 test " sheep"
nwm_bcuhb_ya_36_624x544 test " cow sheep"
cw_rcm_truri_1939_220_624x544 train " cow dog"
cw_rcm_truri_1000_25_624x544 train " dog"
ery_fup_u35_624x544 train " sheep"
ss_dgca_anmus_54_624x544 test " boat"
lan_ross_pa_120_624x544 test " sheep"
gmi_toro_29_624x544 train " sheep"
not_ncmg_1904_25_624x544 test " sheep"
stf_wag_op168_624x544 test " bird"
ss_dgnhs_k_02_624x544 test " boat"
mer_vgm_74_624x544 test " boat"
not_ncmg_1904_96_624x544 train " cow"
gmii_wig_b23_7_624x544 train " boat"
sw_aneur_monv_pcf2_624x544 validation " boat"
lsw_nak_inf3_31_624x544 test " horse"
ny_yag_yorcm_da971_624x544 test " horse"
cw_phg_pezph_1989_73_624x544 test " boat cow"
llr_lecc_l_f18_1949_0_0_624x544 train " dog horse"
ny_trc_cdc_pic008_624x544 validation " boat"
abd_aag_ag003426_624x544 train " boat"
sw_uog_2002_1_v_624x544 test " boat"
cw_fatc_ftcmc_0002_624x544 test " chair"
llr_lams_l_f3_1941_0_0_624x544 test " chair diningtable"
war_bmiht_23_624x544 train " chair"
llr_lams_l_f49_1967_0_0_624x544 test " chair"
abd_rgu_2009_711_624x544 train " chair"
stf_sams_68_102_0001_624x544 train " chair diningtable dog"
not_ncmg_1968_401_624x544 train " chair"
war_ragm_39_624x544 test " horse"
glw_rac_oc308_624x544 train " sheep"
llr_lecc_l_f26_1948_0_0_624x544 validation " horse"
ny_yma_262_624x544 test " chair diningtable"
war_herb_282_624x544 train " bird"
ny_yag_yorag_1188_624x544 train " chair"
nml_mmm_mmm_56_184_624x544 test " horse"
cw_pen_07_624x544 validation " chair"
abd_aag_004406_624x544 test " chair"
not_ncmg_1907_14_624x544 test " chair"
va_pc_2007bn5732_624x544 train " dog"
llr_lecc_l_f24_1982_0_0_624x544 validation " dog"
cw_pen_05_624x544 train " chair"
cw_phg_pezph_1989_208_624x544 validation " chair"
abd_aag_abdag008225_624x544 train " chair"
esx_gblhs_1_624x544 train " chair"
llr_ntlms_1991_002_1_624x544 train " chair diningtable"
llr_ntlms_1968_207_3_624x544 train " chair diningtable"
war_bed_2_624x544 test " chair diningtable"
war_herb_467_624x544 test " chair"
ny_yag_yorag_357_624x544 train " chair"
abd_ua_30601_624x544 test " chair diningtable"
war_nmag_136_624x544 test " chair"
bcn_ohbm_pcf1_624x544 train " chair"
cw_phg_pezph_1989_60_624x544 test " chair diningtable"
war_leamg_386_624x544 train " chair"
acc_acc_ac5167_624x544 test " chair diningtable"
not_ncmg_notnh_1957_22_624x544 train " chair"
abd_ua_30512_624x544 train " chair dog"
dur_cod_5_624x544 test " dog"
cw_phg_pezph_1989_201_624x544 train " diningtable"
nfk_ncm_nwhcm_1935_86_624x544 train " diningtable"
abd_aag_2674_624x544 test " chair"
ny_yag_yorag_430_624x544 train " chair"
not_ncmg_1945_91_624x544 test " chair"
hmps_scag_1300_624x544 train " chair"
abd_ua_31921_624x544 test " chair"
not_ncmg_1933_262_624x544 train " chair"
tate_tate_n05317_10_624x544 train " diningtable"
abd_ua_30633_624x544 test " chair"
abd_aag_ag002646_624x544 test " chair diningtable"
abd_aag_ag000155_624x544 test " chair"
stf_wag_op759_624x544 train " chair diningtable"
ss_sbco_hak_7709_624x544 test " cow"
ny_yag_yorag_666_624x544 test " chair diningtable"
war_herb_68_624x544 test " chair"
cw_ios_1850_624x544 test " chair"
cw_pen_06_624x544 train " chair"
llr_lcngr_1991_774_624x544 test " chair"
cw_phg_pezph_1989_39_624x544 validation " chair"
hmps_sotls_m4478_624x544 test " dog"
abd_aag_003725_624x544 test " chair"
war_herb_385_624x544 train " chair"
abd_aag_ag002643_624x544 train " dog"
nwm_hmm_11_97_624x544 test " boat"
abd_aag_013576_624x544 test " boat"
acc_acc_ac_4058_624x544 train " diningtable"
tate_tate_t02379_10_624x544 validation " dog"
cw_rto_rto03_624x544 train " bird"
not_ncmg_1933_193_624x544 test " diningtable"
cw_fag_famag_2002_9_27_624x544 test " diningtable"
acc_acc_ac_146_624x544 test " chair diningtable"
war_comp_42_624x544 train " horse sheep"
abd_rgu_2010_520_624x544 test " boat chair"
ny_nrm_1976_9321_624x544 train " boat"
stf_wag_op122_624x544 train " chair dog"
abd_rgu_dscf3276_624x544 test " chair diningtable"
ny_smg_sag_249_624x544 test " chair diningtable"
esx_am_51_624x544 test " horse"
bst_uobtc_pcf176_624x544 test " bird"
war_leamg_37_624x544 train " bird"
war_comp_76_624x544 test " boat diningtable dog"
acc_acc_ac_5468_624x544 test " diningtable"
stc_ren_a0047_624x544 train " horse"
nfk_bsm_bsm5_624x544 train " train"
nfk_bsm_bsm4_624x544 validation " train"
llr_loom_w17_624x544 train " chair"
cw_rcm_truri_1000_96_624x544 test " cow"
acc_acc_ac_5384_624x544 test " diningtable"
war_herb_416_624x544 test " cow sheep"
ny_wtb_pef156_624x544 test " boat"
wmr_mod_mod4178_624x544 test " boat"
stf_wag_op347_624x544 validation " boat"
war_herb_371_624x544 validation " cow"
war_leamg_53_624x544 train " horse"
war_covuni_117_624x544 test " boat"
abd_rgu_dscf3268_624x544 train " bird"
war_comp_43_624x544 test " bird dog"
lsw_rbgm_mn_cd8_771_624x544 train " bird"
not_na_601_624x544 test " dog"
hmp_nfc_2_624x544 train " dog"
nlw_nlw_gcf05248_624x544 train " cow"
hmp_nfc_1_624x544 test " horse"
abd_mmu_ag001189_624x544 train " boat"
che_cgm_1965_203_624x544 train " dog"
wyl_lmg_122_24_624x544 test " dog"
cw_rcm_pcf_68_19_624x544 train " boat"
not_uon_66_624x544 test " boat"
cw_phg_pezph_1989_57_624x544 train " boat"
llr_lcnug_1927_47_624x544 train " dog"
ny_nrm_1977_5730_624x544 train " boat"
cw_nqh_01_624x544 test " boat"
cw_nqh_20_624x544 train " boat"
not_na_243_624x544 validation " boat"
not_na_814_624x544 test " boat"
not_na_499_624x544 train " horse"
acc_acc_ac_449_624x544 test " chair"
cw_rcm_truri_1000_19_624x544 train " chair diningtable"
llr_lams_l_f43_1952_0_0_624x544 test " boat"
acc_acc_ac_5369_624x544 test " bird"
nsc_abc_104_pic_624x544 test " bird"
iwm_iwm_4028_624x544 train " aeroplane"
lne_rafm_fa01481_624x544 test " aeroplane"
stf_stkmg_055_624x544 train " dog"
gl_gm_3638_624x544 test " bird"
sw_gv_gv1996_17_624x544 train " chair"
abd_ari_2007_087_624x544 test " boat"
war_comp_44_624x544 test " bird dog horse"
ntii_twe_478840_624x544 test " sheep"
war_herb_471_624x544 train " diningtable"
llr_awc_0239_624x544 test " boat"
war_leamg_300_624x544 train " dog horse"
nml_mmm_1982_799_624x544 train " boat"
ci_jem_sja_0000_00370_624x544 test " boat"
edi_uni_eu_0630_624x544 train " boat"
war_leamg_160_624x544 test " boat"
lse_hom_nn17965_624x544 test " horse"
ny_yag_yorag_1028_624x544 test " boat"
ntii_att_608947_624x544 test " horse"
abd_ua_30004_624x544 train " cow"
ny_nrm_1984_666_624x544 test " train"
ny_nrm_1978_1427_624x544 train " boat"
nfk_ncm_nwhcm_1998_508_8_624x544 test " cow"
nfk_grl_grsrm_l_1976_159_624x544 train " sheep"
stf_stkmg_1952_fa_1_624x544 test " cow"
ss_elc_11089_000_624x544 train " boat"
gl_gm_t_1980_26_624x544 train " train"
ny_nrm_1977_5708_624x544 test " train"
edii_nmus_h_od_96_624x544 train " cow"
abd_rgu_583_624x544 test " boat"
ny_nrm_1975_8519_624x544 validation " train"
ny_nrm_1979_8056_624x544 test " train"
ny_nrm_1979_7951_624x544 test " train"
ny_nrm_1979_7981_624x544 test " train"
ny_nrm_1977_5792a_624x544 test " train"
ny_nrm_1977_5792b_624x544 test " train"
ny_nrm_1975_8550_624x544 test " train"
ny_nrm_1986_9416_624x544 test " train"
hrt_busmt_1996_108_2_624x544 test " boat"
som_scms_74_am_96_1_624x544 test " horse"
llr_nelms_a_403_624x544 test " boat"
ny_nrm_1986_9428_624x544 validation " train"
ny_yag_yorag_130_624x544 validation " horse"
not_ncl_ncl33754_624x544 train " boat"
not_ncl_ncl33753_624x544 test " boat"
not_ncmg_1884_153_624x544 validation " horse"
not_ncmg_a_x_23_624x544 test " bird"
stf_wag_op48_624x544 test " boat cow"
not_ncmg_1994_80_624x544 test " bird boat"
not_ncmg_aloan_97_624x544 validation " bird"
not_noccl_ewlib1_624x544 train " dog horse"
llr_frac_pcf53_624x544 train " chair diningtable"
dun_uodj_arts_682_624x544 train " chair"
col_gag_2044_624x544 train " chair"
col_gag_2008_624x544 test " chair"
ou_linc_pcf12_624x544 train " dog"
stf_stkmg_1972_fa_15a_624x544 train " chair"
ou_exs_pcfa215_624x544 train " chair"
dun_uodj_arts_729_624x544 train " chair"
wmrii_ich_hh861_624x544 test " diningtable"
ny_yag_yorag_1265_624x544 test " bird sheep"
ny_smg_sag_327_624x544 validation " boat"
ny_ppa_122_624x544 test " boat"
ny_rdg_1997_69_624x544 test " horse"
sfk_bsa_1990_004_624x544 train " dog horse"
stf_stfsy_5_624x544 train " chair diningtable"
glw_mgcc_pcf2_624x544 test " bird"
ngs_ngs_gma_3883_624x544 test " bird"
abd_ua_30264_624x544 train " dog sheep"
ny_bh_1_624x544 train " dog horse"
gl_gm_1766_2_624x544 train " boat"
hmps_scag_664_624x544 validation " boat"
gl_gm_2571_624x544 validation " dog"
edii_nmus_h_od_92_624x544 test " horse"
stf_nul_pac_305_01_624x544 train " cow horse"
ny_yag_yorag_8_624x544 validation " chair"
not_ncmg_1924_7_624x544 train " dog horse"
ny_ppa_006_624x544 train " chair"
ss_eac_fa_a264_624x544 test " bird"
nsc_oic_1992_41_624x544 train " chair"
ny_yag_yorag_763_624x544 train " chair diningtable"
not_masmg_pa_64_624x544 test " dog"
war_leamg_307_624x544 train " cow sheep"
cw_phg_pezph_1996_243_624x544 validation " boat"
cw_nag_misc8_624x544 validation " boat"
war_leamg_83_624x544 train " cow"
ny_yag_yorag_1261_624x544 train " boat"
ny_yma_148_624x544 test " boat"
ny_yag_yorag_1257_624x544 train " boat"
ny_yag_yorag_483_624x544 test " boat"
ny_yfh_tc1984_016_624x544 test " boat"
not_ncmg_1895_1_624x544 test " boat"
cw_ccc_ccp008_624x544 train " boat"
bcn_snm_2003_91_624x544 train " boat horse"
llr_lams_l_f19_1934_78_0_624x544 train " chair diningtable"
not_nocch_ch0030_624x544 test " boat"
not_ncmg_1889_73_624x544 test " sheep"
not_nocch_ch0375_624x544 test " boat"
not_nocch_ch0293_624x544 train " boat"
llr_lams_l_f118_1937_0_0_624x544 test " bird"
acc_acc_ac_101_624x544 train " chair diningtable"
bbo_chq_593_624x544 test " horse"
acnmw_acnmw_da001426_624x544 train " diningtable"
ny_ccmm_10240_624x544 train " chair diningtable"
abd_aag_003271_624x544 train " bird dog"
cw_phg_pezph_2006_26_624x544 test " horse"
ny_ppa_057_624x544 test " horse"
war_leamg_154_624x544 test " boat cow"
stf_wag_op202_624x544 validation " boat"
llr_awc_0144_624x544 test " aeroplane bird"
abd_aag_ag003586_624x544 test " boat"
stf_wag_op547_624x544 validation " cow"
abd_aag_ag002254_624x544 test " boat"
ny_yag_yorag_249_624x544 train " cow"
stf_wag_op557_624x544 test " boat"
acc_acc_ac_882_624x544 train " bird"
llr_lcnug_1992_3_624x544 validation " chair diningtable"
cw_rcm_truri_1928_50_624x544 test " dog sheep"
stf_wag_op373_624x544 validation " bird"
ny_mag_harag_990_624x544 test " boat"
llr_lams_l_f2_1881_0_0_624x544 train " cow"
nml_warg_wag_708_624x544 train " horse"
abd_aag_ag002715_624x544 test " boat"
not_badc_a42_624x544 test " cow"
abd_ari_96238_624x544 train " bird boat"
brm_bmag_1946p33_624x544 validation " diningtable"
ny_mag_harag_372_624x544 test " sheep"
stf_wag_op14_624x544 train " boat"
stf_wag_op365_624x544 train " boat"
acc_acc_ac_2061_624x544 test " chair diningtable dog"
cw_rcm_truri_1000_48_624x544 validation " horse"
war_leamg_51_624x544 test " cow"
ny_yag_yorag_299_624x544 train " bird"
ery_fup_u50_624x544 train " boat"
cw_hay_hay11_624x544 train " boat"
col_boe_1141_624x544 test " boat"
cw_htc_htc_02_624x544 train " diningtable"
ny_mag_harag_991_624x544 test " dog"
nsc_scam_scy_art_1456_624x544 validation " boat"
va_pc_2006ap9141_624x544 train " sheep"
va_pc_2006ap9850_624x544 test " cow sheep"
acc_acc_ac_322_624x544 test " diningtable"
cw_rcm_truri_2001_12_3_624x544 validation " boat"
ntv_hg_098_624x544 test " diningtable"
lsw_rbgm_mn_cd1_096_624x544 test " bird"
nid_nics_0264_624x544 train " diningtable"
ash_ashm_wa1951_51_7_624x544 train " bird"
sw_abm_pcf1_624x544 test " bird"
